Level,Type,Flow,Year,Source,Item,Amount
Yangon,approved,expenditure,2014,Ordinary Expenditure,Human Settlement and Housing Development Department,986.696
Yangon,approved,expenditure,2014,Capital Expenditure,Human Settlement and Housing Development Department,943.915
Yangon,approved,expenditure,2014,Ordinary Expenditure,Public Works,1887.818
Yangon,approved,expenditure,2014,Capital Expenditure,Public Works,500
Yangon,approved,expenditure,2014,Ordinary Expenditure,Central Inland Freight Handling Committee,34.606
Yangon,approved,expenditure,2014,Ordinary Expenditure,Yangon City Development Committee,47902.808
Yangon,approved,expenditure,2014,Expenses Paid for Interest,Yangon City Development Committee,25.2
Yangon,approved,expenditure,2014,Capital Expenditure,Yangon City Development Committee,76881.231
Yangon,approved,expenditure,2014,Loans,Yangon City Development Committee,171
Yangon,approved,expenditure,2014,Organizational Investment,Yangon City Development Committee,500
Yangon,approved,expenditure,2014,Ordinary Expenditure,Development Affairs Organizations,2111.578
Yangon,approved,expenditure,2014,Capital Expenditure,Development Affairs Organizations,5171.58
Yangon,approved,expenditure,2017,Current Account,Region/State Cabinet,7489.196
Yangon,approved,expenditure,2017,Capital Account,Region/State Cabinet,44782.315
Yangon,approved,expenditure,2017,Current Account,Region/State Hluttaw,952.115
Yangon,approved,expenditure,2017,Capital Account,Region/State Hluttaw,13.173
Yangon,approved,expenditure,2017,Current Account,Courts,129.02
Yangon,approved,expenditure,2017,Current Account,Legal Offices,1124.186
Yangon,approved,expenditure,2017,Capital Account,Legal Offices,608.84
Yangon,approved,expenditure,2017,Current Account,Accounting Offices,2458.739
Yangon,approved,expenditure,2017,Capital Account,Accounting Offices,74.2
Yangon,approved,expenditure,2017,Current Account,General Administration Department,7931.53
Yangon,approved,expenditure,2017,Capital Account,General Administration Department,505.643
Yangon,approved,expenditure,2017,Current Account,Special Investigation Department,323.02
Yangon,approved,expenditure,2017,Capital Account,Special Investigation Department,31.8
Yangon,approved,expenditure,2017,Current Account,Fire Services Department,2861.254
Yangon,approved,expenditure,2017,Capital Account,Fire Services Department,2740.937
Yangon,approved,expenditure,2017,Current Account,Cooperative Department,1801.006
Yangon,approved,expenditure,2017,Current Account,Small-scale Industry Department,75.17
Yangon,approved,expenditure,2017,Capital Account,Small-scale Industry Department,4.581
Yangon,approved,expenditure,2017,Current Account,Agriculture Department,1832.769
Yangon,approved,expenditure,2017,Current Account,Fisheries Department,382.675
Yangon,approved,expenditure,2017,Capital Account,Fisheries Department,36.15
Yangon,approved,expenditure,2017,Current Account,Livestock Breeding and Veterinary Department,439.61
Yangon,approved,expenditure,2017,Capital Account,Livestock Breeding and Veterinary Department,4.5
Yangon,approved,expenditure,2017,Current Account,Forestry Department,1069.928
Yangon,approved,expenditure,2017,Capital Account,Forestry Department,29.89
Yangon,approved,expenditure,2017,Current Account,Environmental Conservation Department,85.318
Yangon,approved,expenditure,2017,Capital Account,Environmental Conservation Department,195.407
Yangon,approved,expenditure,2017,Current Account,Sports and Physical Education Department,569.041
Yangon,approved,expenditure,2017,Capital Account,Sports and Physical Education Department,701.4
Yangon,approved,expenditure,2017,Current Account,Mining Department,138.073
Yangon,approved,expenditure,2017,Current Account,Budget Department,76.659
Yangon,approved,expenditure,2017,Capital Account,Budget Department,3.2
Yangon,approved,expenditure,2017,Current Account,Planning Department,941.539
Yangon,approved,expenditure,2017,Capital Account,Planning Department,262.84
Yangon,approved,expenditure,2017,Current Account,Human Settlement and Housing Development Department,1680.66
Yangon,approved,expenditure,2017,Capital Account,Human Settlement and Housing Development Department,94.595
Yangon,approved,expenditure,2017,Current Account,Road Department,2462.994
Yangon,approved,expenditure,2017,Capital Account,Road Department,17173.901
Yangon,approved,expenditure,2017,Current Account,Central Inland Freight Handling Committee,69.622
Yangon,approved,expenditure,2017,Current Account,Yangon City Development Committee,92491.95
Yangon,approved,expenditure,2017,Capital Account,Yangon City Development Committee,127917.616
Yangon,approved,expenditure,2017,Loans,Yangon City Development Committee,7311.508
Yangon,approved,expenditure,2017,Current Account,Development Affairs Organizations,2898.37
Yangon,approved,expenditure,2017,Capital Account,Development Affairs Organizations,3441.63
Sagaing,approved,expenditure,2017,Current Account,Region/State Cabinet,8429.284
Sagaing,approved,expenditure,2017,Capital Account,Region/State Cabinet,29425.612
Sagaing,approved,expenditure,2017,Gov't Support Expenditure,Region/State Cabinet,3700
Sagaing,approved,expenditure,2017,Current Account,Region/State Hluttaw,782.467
Sagaing,approved,expenditure,2017,Capital Account,Region/State Hluttaw,155.84
Sagaing,approved,expenditure,2017,Current Account,Courts,51.41
Sagaing,approved,expenditure,2017,Current Account,Legal Offices,692.311
Sagaing,approved,expenditure,2017,Capital Account,Legal Offices,57
Sagaing,approved,expenditure,2017,Current Account,Accounting Offices,1497.927
Sagaing,approved,expenditure,2017,Capital Account,Accounting Offices,96.65
Sagaing,approved,expenditure,2017,Current Account,General Administration Department,10851.901
Sagaing,approved,expenditure,2017,Capital Account,General Administration Department,4383.058
Sagaing,approved,expenditure,2017,Gov't Support Expenditure,General Administration Department,20
Sagaing,approved,expenditure,2017,Current Account,Special Investigation Department,191.387
Sagaing,approved,expenditure,2017,Current Account,Fire Services Department,1925.232
Sagaing,approved,expenditure,2017,Capital Account,Fire Services Department,3023.263
Sagaing,approved,expenditure,2017,Current Account,Cooperative Department,1634.06
Sagaing,approved,expenditure,2017,Capital Account,Cooperative Department,34.6
Sagaing,approved,expenditure,2017,Current Account,Small Enterprises,110.17
Sagaing,approved,expenditure,2017,Capital Account,Small Enterprises,152
Sagaing,approved,expenditure,2017,Current Account,Agriculture Department,3500
Sagaing,approved,expenditure,2017,Capital Account,Agriculture Department,684.857
Sagaing,approved,expenditure,2017,Current Account,Fisheries Department,364.746
Sagaing,approved,expenditure,2017,Capital Account,Fisheries Department,175.62
Sagaing,approved,expenditure,2017,Current Account,Livestock Breeding and Veterinary Department,953.038
Sagaing,approved,expenditure,2017,Capital Account,Livestock Breeding and Veterinary Department,51.028
Sagaing,approved,expenditure,2017,Current Account,Forestry,2239.903
Sagaing,approved,expenditure,2017,Capital Account,Forestry,34.02
Sagaing,approved,expenditure,2017,Current Account,Dry Zone Greening Department,806.047
Sagaing,approved,expenditure,2017,Capital Account,Dry Zone Greening Department,144.114
Sagaing,approved,expenditure,2017,Current Account,Environmental Department,72.991
Sagaing,approved,expenditure,2017,Capital Account,Environmental Department,92.38
Sagaing,approved,expenditure,2017,Current Account,Sports and Physical Education Department,700
Sagaing,approved,expenditure,2017,Capital Account,Sports and Physical Education Department,3429.555
Sagaing,approved,expenditure,2017,Current Account,Mining Department,36.938
Sagaing,approved,expenditure,2017,Current Account,Budget Department,116.649
Sagaing,approved,expenditure,2017,Capital Account,Budget Department,130.504
Sagaing,approved,expenditure,2017,Current Account,Planning Department,1039.136
Sagaing,approved,expenditure,2017,Capital Account,Planning Department,325.04
Sagaing,approved,expenditure,2017,Current Account,Human Settlement and Housing Development Department,316.271
Sagaing,approved,expenditure,2017,Capital Account,Human Settlement and Housing Development Department,13260.911
Sagaing,approved,expenditure,2017,Current Account,Road Department,59147.572
Sagaing,approved,expenditure,2017,Capital Account,Road Department,20000
Sagaing,approved,expenditure,2017,Current Account,Corporations,5678.818
Sagaing,approved,expenditure,2017,Capital Account,Corporations,6350.538
Sagaing,approved,expenditure,2017,Current Account,Electricity Distribution,1200.781
Sagaing,approved,expenditure,2017,Capital Account,Electricity Distribution,9282.548
Mon,approved,expenditure,2017,Current Account,Region/State Cabinet,4617.13
Mon,approved,expenditure,2017,Capital Account,Region/State Cabinet,5545.047
Mon,approved,expenditure,2017,Gov't Support Expenditure,Region/State Cabinet,1000
Mon,approved,expenditure,2017,Current Account,Region/State Hluttaw,315.808
Mon,approved,expenditure,2017,Capital Account,Region/State Hluttaw,500
Mon,approved,expenditure,2017,Current Account,Courts,56.5
Mon,approved,expenditure,2017,Current Account,Legal Offices,335.899
Mon,approved,expenditure,2017,Capital Account,Legal Offices,897.155
Mon,approved,expenditure,2017,Current Account,Accounting Offices,849.733
Mon,approved,expenditure,2017,Capital Account,Accounting Offices,12.36
Mon,approved,expenditure,2017,Current Account,General Administration Department,2926.865
Mon,approved,expenditure,2017,Capital Account,General Administration Department,303.17
Mon,approved,expenditure,2017,Gov't Support Expenditure,General Administration Department,15
Mon,approved,expenditure,2017,Current Account,Special Investigation Department,282.739
Mon,approved,expenditure,2017,Capital Account,Special Investigation Department,314
Mon,approved,expenditure,2017,Current Account,Fire Services Department,868.983
Mon,approved,expenditure,2017,Capital Account,Fire Services Department,1470.603
Mon,approved,expenditure,2017,Current Account,Cooperative Department,652.082
Mon,approved,expenditure,2017,Capital Account,Cooperative Department,30.456
Mon,approved,expenditure,2017,Current Account,Small Enterprises,96.878
Mon,approved,expenditure,2017,Capital Account,Small Enterprises,41.25
Mon,approved,expenditure,2017,Current Account,Agriculture Department,1436.861
Mon,approved,expenditure,2017,Capital Account,Agriculture Department,34.475
Mon,approved,expenditure,2017,Current Account,Fisheries Department,245.096
Mon,approved,expenditure,2017,Capital Account,Fisheries Department,32.2
Mon,approved,expenditure,2017,Current Account,Livestock Breeding and Veterinary Department,209.027
Mon,approved,expenditure,2017,Capital Account,Livestock Breeding and Veterinary Department,60
Mon,approved,expenditure,2017,Current Account,Forestry,636.864
Mon,approved,expenditure,2017,Capital Account,Forestry,2.8
Mon,approved,expenditure,2017,Current Account,Environmental Department,79.651
Mon,approved,expenditure,2017,Capital Account,Environmental Department,51.37
Mon,approved,expenditure,2017,Current Account,Sports and Physical Education Department,513.921
Mon,approved,expenditure,2017,Capital Account,Sports and Physical Education Department,320.528
Mon,approved,expenditure,2017,Current Account,Mining Department,47.006
Mon,approved,expenditure,2017,Capital Account,Mining Department,0.951
Mon,approved,expenditure,2017,Current Account,Budget Department,72.496
Mon,approved,expenditure,2017,Capital Account,Budget Department,11.81
Mon,approved,expenditure,2017,Current Account,Planning Department,371.59
Mon,approved,expenditure,2017,Capital Account,Planning Department,38.002
Mon,approved,expenditure,2017,Current Account,Human Settlement and Housing Development Department,352.035
Mon,approved,expenditure,2017,Capital Account,Human Settlement and Housing Development Department,1811.95
Mon,approved,expenditure,2017,Current Account,Road Department,28988.837
Mon,approved,expenditure,2017,Capital Account,Road Department,11500
Mon,approved,expenditure,2017,Current Account,Central Inland Freight Handling Committee,18.226
Mon,approved,expenditure,2017,Current Account,Development Affairs Organizations,2787.07
Mon,approved,expenditure,2017,Capital Account,Development Affairs Organizations,4302.009
Mon,approved,expenditure,2017,Capital Account,Electricity Distribution Work,4216.507
Kayin,approved,expenditure,2017,Current Account,Region/State Cabinet,1684.971
Kayin,approved,expenditure,2017,Capital Account,Region/State Cabinet,11666.071
Kayin,approved,expenditure,2017,Gov't Suppor Expenditure,Region/State Cabinet,700
Kayin,approved,expenditure,2017,Current Account,Region/State Hluttaw,177.874
Kayin,approved,expenditure,2017,Capital Account,Region/State Hluttaw,323.736
Kayin,approved,expenditure,2017,Current Account,Courts,62.091
Kayin,approved,expenditure,2017,Current Account,Legal Offices,217.176
Kayin,approved,expenditure,2017,Capital Account,Legal Offices,39.9
Kayin,approved,expenditure,2017,Current Account,Accounting Offices,412.588
Kayin,approved,expenditure,2017,Capital Account,Accounting Offices,53.43
Kayin,approved,expenditure,2017,Current Account,General Administration Department,3711.142
Kayin,approved,expenditure,2017,Capital Account,General Administration Department,763.262
Kayin,approved,expenditure,2017,Current Account,Special Investigation Department,215.05
Kayin,approved,expenditure,2017,Current Account,Fire Services Department,686.973
Kayin,approved,expenditure,2017,Capital Account,Fire Services Department,418.643
Kayin,approved,expenditure,2017,Current Account,Cooperative Department,305.934
Kayin,approved,expenditure,2017,Capital Account,Cooperative Department,193.15
Kayin,approved,expenditure,2017,Current Account,Small Enterprises,86.389
Kayin,approved,expenditure,2017,Capital Account,Small Enterprises,247.635
Kayin,approved,expenditure,2017,Current Account,Agriculture Department,1185.916
